category,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,is_premium,source,review_status
Burkina Faso,BEPC,Un tableau attribue Dédougou à la région Liptako. Quelle région correspond réellement à ce chef-lieu ?,Tapoa,Bankui,Goulmou,Sourou,1,Dédougou est associé officiellement à la région Bankui; l’attribution à Liptako est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Dédougou à la région Nando. Quelle région correspond réellement à ce chef-lieu ?,Liptako,Sourou,Bankui,Nazinon,2,Dédougou est associé officiellement à la région Bankui; l’attribution à Nando est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Dédougou à la région Nakambé. Quelle région correspond réellement à ce chef-lieu ?,Guiriko,Nakambé,Kuilsé,Bankui,3,Dédougou est associé officiellement à la région Bankui; l’attribution à Nakambé est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Dédougou à la région Nazinon. Quelle région correspond réellement à ce chef-lieu ?,Nando,Bankui,Guiriko,Sourou,1,Dédougou est associé officiellement à la région Bankui; l’attribution à Nazinon est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Dédougou à la région Oubri. Quelle région correspond réellement à ce chef-lieu ?,Kadiogo,Bankui,Tapoa,Nando,1,Dédougou est associé officiellement à la région Bankui; l’attribution à Oubri est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Dédougou à la région Sirba. Quelle région correspond réellement à ce chef-lieu ?,Yaadga,Nakambé,Goulmou,Bankui,3,Dédougou est associé officiellement à la région Bankui; l’attribution à Sirba est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Dédougou à la région Soum. Quelle région correspond réellement à ce chef-lieu ?,Kadiogo,Soum,Bankui,Yaadga,2,Dédougou est associé officiellement à la région Bankui; l’attribution à Soum est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Dédougou à la région Tannounyan. Quelle région correspond réellement à ce chef-lieu ?,Bankui,Nando,Sirba,Goulmou,0,Dédougou est associé officiellement à la région Bankui; l’attribution à Tannounyan est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Dédougou à la région Tapoa. Quelle région correspond réellement à ce chef-lieu ?,Bankui,Nazinon,Goulmou,Oubri,0,Dédougou est associé officiellement à la région Bankui; l’attribution à Tapoa est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Dédougou à la région Sourou. Quelle région correspond réellement à ce chef-lieu ?,Oubri,Sirba,Bankui,Djôrô,2,Dédougou est associé officiellement à la région Bankui; l’attribution à Sourou est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Dédougou à la région Yaadga. Quelle région correspond réellement à ce chef-lieu ?,Bankui,Tannounyan,Liptako,Tapoa,0,Dédougou est associé officiellement à la région Bankui; l’attribution à Yaadga est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Gaoua à la région Bankui. Quelle région correspond réellement à ce chef-lieu ?,Oubri,Sourou,Djôrô,Nazinon,2,Gaoua est associé officiellement à la région Djôrô; l’attribution à Bankui est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Gaoua à la région Goulmou. Quelle région correspond réellement à ce chef-lieu ?,Sirba,Djôrô,Soum,Bankui,1,Gaoua est associé officiellement à la région Djôrô; l’attribution à Goulmou est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Gaoua à la région Guiriko. Quelle région correspond réellement à ce chef-lieu ?,Tapoa,Guiriko,Sourou,Djôrô,3,Gaoua est associé officiellement à la région Djôrô; l’attribution à Guiriko est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Gaoua à la région Kadiogo. Quelle région correspond réellement à ce chef-lieu ?,Nando,Djôrô,Soum,Guiriko,1,Gaoua est associé officiellement à la région Djôrô; l’attribution à Kadiogo est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Gaoua à la région Kuilsé. Quelle région correspond réellement à ce chef-lieu ?,Guiriko,Kadiogo,Djôrô,Oubri,2,Gaoua est associé officiellement à la région Djôrô; l’attribution à Kuilsé est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Gaoua à la région Liptako. Quelle région correspond réellement à ce chef-lieu ?,Yaadga,Djôrô,Nando,Goulmou,1,Gaoua est associé officiellement à la région Djôrô; l’attribution à Liptako est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Gaoua à la région Nando. Quelle région correspond réellement à ce chef-lieu ?,Tapoa,Tannounyan,Yaadga,Djôrô,3,Gaoua est associé officiellement à la région Djôrô; l’attribution à Nando est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Gaoua à la région Nakambé. Quelle région correspond réellement à ce chef-lieu ?,Tapoa,Djôrô,Sirba,Bankui,1,Gaoua est associé officiellement à la région Djôrô; l’attribution à Nakambé est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Gaoua à la région Nazinon. Quelle région correspond réellement à ce chef-lieu ?,Djôrô,Yaadga,Goulmou,Nando,0,Gaoua est associé officiellement à la région Djôrô; l’attribution à Nazinon est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Gaoua à la région Oubri. Quelle région correspond réellement à ce chef-lieu ?,Djôrô,Kuilsé,Guiriko,Goulmou,0,Gaoua est associé officiellement à la région Djôrô; l’attribution à Oubri est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Gaoua à la région Sirba. Quelle région correspond réellement à ce chef-lieu ?,Sourou,Nazinon,Sirba,Djôrô,3,Gaoua est associé officiellement à la région Djôrô; l’attribution à Sirba est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Gaoua à la région Soum. Quelle région correspond réellement à ce chef-lieu ?,Yaadga,Djôrô,Sirba,Kadiogo,1,Gaoua est associé officiellement à la région Djôrô; l’attribution à Soum est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Gaoua à la région Tannounyan. Quelle région correspond réellement à ce chef-lieu ?,Kuilsé,Djôrô,Oubri,Soum,1,Gaoua est associé officiellement à la région Djôrô; l’attribution à Tannounyan est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Gaoua à la région Tapoa. Quelle région correspond réellement à ce chef-lieu ?,Bankui,Djôrô,Liptako,Tannounyan,1,Gaoua est associé officiellement à la région Djôrô; l’attribution à Tapoa est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Gaoua à la région Sourou. Quelle région correspond réellement à ce chef-lieu ?,Bankui,Djôrô,Kadiogo,Yaadga,1,Gaoua est associé officiellement à la région Djôrô; l’attribution à Sourou est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Gaoua à la région Yaadga. Quelle région correspond réellement à ce chef-lieu ?,Tannounyan,Guiriko,Nazinon,Djôrô,3,Gaoua est associé officiellement à la région Djôrô; l’attribution à Yaadga est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Fada N’Gourma à la région Bankui. Quelle région correspond réellement à ce chef-lieu ?,Goulmou,Guiriko,Tannounyan,Oubri,0,Fada N’Gourma est associé officiellement à la région Goulmou; l’attribution à Bankui est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Fada N’Gourma à la région Djôrô. Quelle région correspond réellement à ce chef-lieu ?,Liptako,Tapoa,Kadiogo,Goulmou,3,Fada N’Gourma est associé officiellement à la région Goulmou; l’attribution à Djôrô est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Fada N’Gourma à la région Guiriko. Quelle région correspond réellement à ce chef-lieu ?,Goulmou,Sourou,Tannounyan,Soum,0,Fada N’Gourma est associé officiellement à la région Goulmou; l’attribution à Guiriko est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Fada N’Gourma à la région Kadiogo. Quelle région correspond réellement à ce chef-lieu ?,Goulmou,Nakambé,Yaadga,Sourou,0,Fada N’Gourma est associé officiellement à la région Goulmou; l’attribution à Kadiogo est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Fada N’Gourma à la région Kuilsé. Quelle région correspond réellement à ce chef-lieu ?,Djôrô,Goulmou,Kuilsé,Guiriko,1,Fada N’Gourma est associé officiellement à la région Goulmou; l’attribution à Kuilsé est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Fada N’Gourma à la région Liptako. Quelle région correspond réellement à ce chef-lieu ?,Yaadga,Goulmou,Oubri,Guiriko,1,Fada N’Gourma est associé officiellement à la région Goulmou; l’attribution à Liptako est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Fada N’Gourma à la région Nando. Quelle région correspond réellement à ce chef-lieu ?,Kuilsé,Yaadga,Goulmou,Bankui,2,Fada N’Gourma est associé officiellement à la région Goulmou; l’attribution à Nando est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Fada N’Gourma à la région Nakambé. Quelle région correspond réellement à ce chef-lieu ?,Sourou,Goulmou,Nakambé,Sirba,1,Fada N’Gourma est associé officiellement à la région Goulmou; l’attribution à Nakambé est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Fada N’Gourma à la région Nazinon. Quelle région correspond réellement à ce chef-lieu ?,Nando,Guiriko,Goulmou,Djôrô,2,Fada N’Gourma est associé officiellement à la région Goulmou; l’attribution à Nazinon est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Fada N’Gourma à la région Oubri. Quelle région correspond réellement à ce chef-lieu ?,Guiriko,Tannounyan,Goulmou,Sirba,2,Fada N’Gourma est associé officiellement à la région Goulmou; l’attribution à Oubri est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Fada N’Gourma à la région Sirba. Quelle région correspond réellement à ce chef-lieu ?,Goulmou,Guiriko,Liptako,Nando,0,Fada N’Gourma est associé officiellement à la région Goulmou; l’attribution à Sirba est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Fada N’Gourma à la région Soum. Quelle région correspond réellement à ce chef-lieu ?,Nakambé,Tapoa,Djôrô,Goulmou,3,Fada N’Gourma est associé officiellement à la région Goulmou; l’attribution à Soum est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Fada N’Gourma à la région Tannounyan. Quelle région correspond réellement à ce chef-lieu ?,Nando,Tannounyan,Liptako,Goulmou,3,Fada N’Gourma est associé officiellement à la région Goulmou; l’attribution à Tannounyan est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Fada N’Gourma à la région Tapoa. Quelle région correspond réellement à ce chef-lieu ?,Goulmou,Nakambé,Oubri,Liptako,0,Fada N’Gourma est associé officiellement à la région Goulmou; l’attribution à Tapoa est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Fada N’Gourma à la région Sourou. Quelle région correspond réellement à ce chef-lieu ?,Yaadga,Goulmou,Tannounyan,Nakambé,1,Fada N’Gourma est associé officiellement à la région Goulmou; l’attribution à Sourou est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Fada N’Gourma à la région Yaadga. Quelle région correspond réellement à ce chef-lieu ?,Djôrô,Tannounyan,Goulmou,Sourou,2,Fada N’Gourma est associé officiellement à la région Goulmou; l’attribution à Yaadga est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Bobo-Dioulasso à la région Bankui. Quelle région correspond réellement à ce chef-lieu ?,Nando,Guiriko,Bankui,Goulmou,1,Bobo-Dioulasso est associé officiellement à la région Guiriko; l’attribution à Bankui est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Bobo-Dioulasso à la région Djôrô. Quelle région correspond réellement à ce chef-lieu ?,Djôrô,Guiriko,Nakambé,Yaadga,1,Bobo-Dioulasso est associé officiellement à la région Guiriko; l’attribution à Djôrô est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Bobo-Dioulasso à la région Goulmou. Quelle région correspond réellement à ce chef-lieu ?,Guiriko,Oubri,Bankui,Nakambé,0,Bobo-Dioulasso est associé officiellement à la région Guiriko; l’attribution à Goulmou est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Bobo-Dioulasso à la région Kadiogo. Quelle région correspond réellement à ce chef-lieu ?,Sourou,Bankui,Soum,Guiriko,3,Bobo-Dioulasso est associé officiellement à la région Guiriko; l’attribution à Kadiogo est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Bobo-Dioulasso à la région Kuilsé. Quelle région correspond réellement à ce chef-lieu ?,Bankui,Guiriko,Yaadga,Liptako,1,Bobo-Dioulasso est associé officiellement à la région Guiriko; l’attribution à Kuilsé est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Bobo-Dioulasso à la région Liptako. Quelle région correspond réellement à ce chef-lieu ?,Nazinon,Bankui,Tannounyan,Guiriko,3,Bobo-Dioulasso est associé officiellement à la région Guiriko; l’attribution à Liptako est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
